price,unit,location,bedrooms,baths,state
"1,000,000", per annum,"  Agungi Road, Agungi, Lekki, Lagos",1,1,10

"7,000,000", per annum,"  Osbourne 1, Osborne, Ikoyi, Lagos",4,5,10

"9,000,000", per annum,"  Banana Island, Ikoyi, Lagos",3,3,2

"7,500,000", per annum,"  Banana Island, Ikoyi, Lagos",2,2,2

"3,000,000", per annum,"  VGC, Lekki, Lagos",4,5,10

"17,000,000", per annum,"  Estate, Banana Island, Ikoyi, Lagos",4,4,5

"6,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",4,4,

"1,000,000", per annum,"  Platinum Estate, Badore, Ajah, Lagos",3,3,2

"13,000,000", per annum,"  Lekki Right Side, Lekki, Lagos",,,

"1,800,000", per annum,"  Ikate Elegushi, Lekki, Lagos",2,2,2

"4,000,000", per annum,"  Apperton Place Estate, Agungi, Lekki, Lagos",4,4,3

"6,000,000", per annum,"  Off 2nd Avenue, Banana Island, Ikoyi, Lagos",3,3,2

"1,500,000", per annum,"  Ikate Elegushi, Lekki, Lagos",1,1,2

"5,000,000", per annum,"  Off Gaduwa Estate/oando Filling Station, Gaduwa, Abuja",4,4,

"600,000", per annum,"  Shomolu, Lagos",3,2,4

"120,000", per annum,"  Yaba, Lagos",1,,

"4,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,

"700,000", per annum,"  Abule Ijesha, Yaba, Lagos",3,2,

"3,000,000", per annum,"  Chevy View Estate, Lekki, Lagos",5,6,

"1,200,000", per annum,"  By Lbs, Abraham Adesanya Estate, Ajah, Lagos",2,2,2

"2,000,000", per annum,"  Ikolaba, New Bodija, Ibadan, Oyo",4,7,10

"900,000", per annum,"  Chevy View Estate, Lekki, Lagos",1,1,

"55,000", per annum,"  Eko Pearl Towers, Ahmadu Bello Way, Victoria Island Extension, Victoria Island (VI), Lagos",3,3,3

"40,000", per annum,"  Eko Pearl Towers, Ahmadu Bello Way, Victoria Island Extension, Victoria Island (VI), Lagos",2,2,3

"9,000,000", per annum,"  Off Awolowo Road, Ikoyi, Lagos",,,

"8,000,000", per annum,"  Off Awolowo Road, Ikoyi, Lagos",,,

"10,000,000", per annum,"  Off Awolowo Road, Ikoyi, Lagos",,,

"10,000,000", per annum,"  Old Ikoyi, Ikoyi, Lagos",4,,

"8,000,000", per annum,"  Old Ikoyi, Ikoyi, Lagos",3,,

"8,000,000", per annum,"  Old Ikoyi, Ikoyi, Lagos",3,,

"12,000,000", per annum,"  Banana Island Road, Banana Island, Ikoyi, Lagos",3,3,

"15,000,000", per annum,"  Bourdillon, Old Ikoyi, Ikoyi, Lagos",3,,

"750,000", per annum,"  Abijoh Gra, Back Of Rain Oil, Sangotedo, Ajah, Lagos",3,4,

"2,300,000", per annum,"  Inside Westend Estate, Off Lekki County Homes, Ikota Villa Estate, Lekki, Lagos",4,4,

"3,500,000", per annum,"  1004 Estate, Victoria Island Extension, Victoria Island (VI), Lagos",3,2,

"3,500,000", per annum,"  Around Chis-co Roundabout, Ikate Elegushi, Lekki, Lagos",4,4,14

"5,000,000", per annum,"  Off Kofo Abayomi, Victoria Island (VI), Lagos",,,

"25,000", per square meter / per annum,"  Ashabi Cole Street, Alausa, Ikeja, Lagos",3,,

"2,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,,

"3,500,000", per annum,"  Ikota Villa Estate, Lekki, Lagos",5,6,4

"6,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",5,7,7

"3,500,000", per annum,"  2nd Roundabout, Lekki Phase 1, Lekki, Lagos",3,4,4

"3,000,000", per annum,"  Marwa, Lekki Phase 1, Lekki, Lagos",3,3,10

"250,000", per annum,"  Berger Quarry Road, Mpape, Abuja",1,1,

"1,700,000", per annum,"  Ikota Villa Estate, Lekki, Lagos",3,3,

"3,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,4

"3,000,000", per annum,"  Gwarinpa, Abuja",4,5,4

"3,500,000", per annum,"  Chevron Drive, Lekki Expressway, Lekki, Lagos",4,5,

"17,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",16,16,7

"24,000,000", per annum,"  Off Atiku Abubakar Way, Idu Industrial, Abuja","2,500",780,

"2,500,000", per annum,"  Ikate Elegushi, Lekki, Lagos",3,2,4

"2,300,000", per annum,"  Before Sangotedo, Peninsula Garden Estate, Ajah, Lagos",4,5,

"1,200,000", per annum,"  Tokunbo Street, Lagos State., Obalende, Lagos Island, Lagos",2,2,

"1,700,000", per annum,"  Ikate Elegushi, Lekki, Lagos",4,4,2

"1,200,000", per annum,"  Off Saint Finbarrs College Road, Akoka, Yaba, Lagos",,,

"60,000", per square meter / per annum,"  Lekki Phase 1, Lekki, Lagos",1,8,

"2,000,000", per annum,"  Chevy View, Chevy View Estate, Lekki, Lagos",3,4,2

"85,000", per annum,"  Victoria Island (VI), Lagos",,,

"3,000,000", per annum,"  New Horizon 2 Estate, By Meadow Hall School Road, Ikate Elegushi, Lekki, Lagos",4,4,2

"2,300,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,1

"2,000,000", per annum,"  By Abc Cargo, Jahi, Abuja",3,4,

"1,000,000", per annum,"  Yaba, Lagos",3,2,2

"1,400,000", per annum,"  By Abc Cargo, Jahi, Abuja",2,3,

"4,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,

"1,400,000", per annum,"  Atlantic View Estate, Lekki Expressway, Lekki, Lagos",3,3,

"1,200,000", per annum,"  Atlantic View Estate, Lekki Expressway, Lekki, Lagos",3,3,

"1,400,000", per annum,"  Atlantic View Estate, Lekki Expressway, Lekki, Lagos",2,2,

"2,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,12

"2,000,000", per annum,"  Katampe, Abuja",3,4,15

"650,000", per annum,"  Opposite Chevron, Lekki Expressway, Lekki, Lagos",1,1,1

"1,400,000", per annum,"  By Next Mall, Near Abc Cargo Transport, Jahi, Abuja",2,3,12

"400,000", per annum,"  Off Anjorin Street, Oguntade Last Bus Stop, Shasha, Alimosho, Lagos",3,2,2

"2,000,000", per annum,"  Katampe, Abuja",3,4,15

"1,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,,

"2,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,2,

"1,600,000", per annum,"  Opebi, Ikeja, Lagos",3,4,

"1,500,000", per annum,"  Aerodrome Gra, Samonda, Ibadan, Oyo",4,5,

"10,000,000", per annum,"  Off Adeola Odeku, Victoria Island (VI), Lagos",4,5,

"8,000,000", per annum,"  Old Ikoyi, Ikoyi, Lagos",4,4,

"2,500,000", per annum,"  Ikate Elegushi, Lekki, Lagos",2,2,

"2,500,000", per annum,"  Bakare Estate, Agungi, Lekki, Lagos",4,4,12

"3,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,2

"3,500,000", per annum,"  Ikate Elegushi, Lekki, Lagos",4,4,

"2,500,000", per annum,"  Ikate Elegushi, Lekki, Lagos",4,5,

"2,200,000", per annum,"  Wuye, Abuja",3,3,

"15,000,000", per annum,"  Old Ikoyi, Ikoyi, Lagos",4,4,

"7,000,000", per annum,"  Bishop Oluwole Street, Victoria Island (VI), Lagos",3,6,

"6,000,000", per annum,"  Glover, Old Ikoyi, Ikoyi, Lagos",3,4,

"1,600,000", per annum,"  Off Palace Way, Oniru, Victoria Island (VI), Lagos",2,2,

"3,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,,

"17,000,000", per annum,"  2nd Avenue, Banana Island, Ikoyi, Lagos",3,4,

"6,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",5,,

"2,500,000", per annum,"  Milverton Court, Friends Colony Estate, Agungi, Lekki, Lagos",3,3,2

"2,000,000", per annum,"  Ikate Elegushi, Lekki, Lagos",3,,

"13,000,000", per annum,"  Victoria Island (VI), Lagos",3,4,

"3,000,000", per annum,"  Meadow Hall Road, Ikate Elegushi, Lekki, Lagos",3,3,3

"3,500,000", per annum,"  Bode Thomas, Surulere, Lagos",3,3,3

"2,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,,

"2,500,000", per annum,"  Idado, Lekki, Lagos",3,3,2

"2,000,000", per annum,"  Lekki County, Ikota Villa Estate, Lekki, Lagos",3,3,2

"2,000,000", per annum,"  Bakare Estate, Agungi, Lekki, Lagos",3,3,4

"550,000", per annum,"  Ilasan, Behind Elevation Church, Ikate Elegushi, Lekki, Lagos",1,1,

"250,000", per annum,"  Ogidan, Sangotedo, Ajah, Lagos",1,1,1

"3,500,000", per annum,"  Ilasan, Ikate Elegushi, Lekki, Lagos",4,4,

"17,000,000", per annum,"  Old Ikoyi, Ikoyi, Lagos",3,4,

"7,500,000", per annum,"  Kings Court, Glover Road, Old Ikoyi, Ikoyi, Lagos",3,4,

"12,000,000", per annum,"  Off Aminu Kano Crescent, Wuse 2, Abuja",7,6,10

"1,800,000", per annum,"  Niyi Okunubi Street ,off Admiralty, Lekki Phase 1, Lekki, Lagos",,,

"900,000", per annum,"  Sabo, Yaba, Lagos",3,3,2

"900,000", per annum,"  Agungi, Lekki, Lagos",2,2,4

"1,200,000", per annum,"  At Morgan Estate, Ojodu, Lagos",3,3,

"2,500,000", per annum,"  Sun City Estate, Near Games Village, Area 1, Garki, Abuja",3,4,7

"2,000,000", per annum,"  By Shoprite Jakande, Jakande, Lekki, Lagos",2,3,

"135,000", per annum,"  Ogui Road, Enugu, Enugu",1,1,8

"1,600,000", per annum,"  Phase 2, Osborne, Ikoyi, Lagos",1,1,

"1,500,000", per annum,"  Federal Site And Services, Isheri Olofin, Alimosho, Lagos",9,5,5

"1,300,000", per annum,"  Around Lekki Palm Estate, Ado, Ajah, Lagos",3,3,6

"1,100,000", per annum,"  Fo1, Kubwa Extension, Kubwa, Abuja",2,3,4

"1,800,000", per annum,"  Ikate Elegushi, Lekki, Lagos",3,3,

"800,000", per annum,"  Sabo, Yaba, Lagos",3,2,2

"8,000,000", per annum,"  Maitama District, Abuja",3,3,"1,500,000"

"6,500,000", per annum,"  Maitama District, Abuja",2,2,

"5,000,000", per annum,"  Maitama District, Abuja",3,3,

"3,500,000", per annum,"  Off Oniru Palace Road, Oniru, Victoria Island (VI), Lagos",4,5,10

"1,800,000", per annum,"  By American International School, Near Area 1 Roundabout, Durumi, Garki, Abuja",2,3,14

"4,000,000", per annum,"  Oniru, Victoria Island (VI), Lagos",3,3,3

"3,500,000", per annum,"  Oniru, Victoria Island (VI), Lagos",3,4,9

"2,800,000", per annum,"  By Right Hand Side Of The 2nd Toll Date, Chevy View Estate, Lekki, Lagos",4,5,4

"250,000", per annum,"  Yaba, Lagos",1,1,

"5,500,000", per annum,"  Katampe Extension, Katampe Extension, Katampe, Abuja",4,5,10

"1,600,000", per annum,"  Jibrin Estate, Before Shop Rite, Sangotedo, Ajah, Lagos",4,5,4

"2,500,000", per annum,"  Pioneer Road, Osapa, Lekki, Lagos",3,3,2

"2,500,000", per annum,"  Soji Adepegba Close, Allen, Ikeja, Lagos",3,3,

"25,000", per square meter / per annum,"  Oregun Road, Oregun, Ikeja, Lagos",3,,

"300,000", per annum,"  Igando, Akesan, Alimosho, Lagos",2,2,20

"400,000", per annum,"  Off 1st Ugbor, Benin, Oredo, Edo",3,4,12

"8,200,000", per annum,"  Off Aminu Kano Crescent, Wuse 2, Abuja",4,5,

"2,000,000", per annum,"  Off Julius Nyerere Street, Asokoro District, Abuja",1,2,

"2,300,000", per annum,"  Off Ogunlana Drive, Ogunlana, Surulere, Lagos",3,3,2

"6,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",5,5,5

"2,500,000", per annum,"  Emerald Estate (mobil), Lekki, Lagos",5,,

"1,000,000", per annum,"  Bakare Estate, Agungi, Lekki, Lagos",1,1,18

"4,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",4,4,5

"750,000", per annum,"  Within Blenco Supermarket, Before Shop Rite, Ajah, Lagos",2,3,4

"700,000", per annum,"  Within An  Estate Around Blenco Supermarket Before Sangotedo Ajah, Ajah, Lagos",2,3,8

"1,200,000", per annum,"  Zone C, Nicon Town, Lekki, Lagos",1,1,2

"1,800,000", per annum,"  Yaba, Lagos",3,4,4

"40,000", per annum,"  Eko Pearl Towers, Eko Atlantic City, Lagos",3,,

"900,000", per annum,"  Opp Tantalizer, V.close To Frsc, Ojodu, Lagos",3,3,

"300,000", per annum,"  Calvary Area Of Afeez Bus Stop, Ogba, Ikeja, Lagos",1,1,

"4,000,000", per annum,"  Ogunlana, Surulere, Lagos",12,,

"2,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",2,2,2

"1,300,000", per annum,"  Ahmed Onibudo Street, Victoria Island (VI), Lagos",2,40,

"1,300,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,1,1

"6,000,000", per annum,"  Beside Domino's Pizza, Along Ikorodu Road By Idiroko B/stop, Maryland, Lagos",650,,

"300,000", per annum,"  Ogba, Ikeja, Lagos",1,1,

"1,500,000", per annum,"  Seas I Estate, Ajah, Lagos",3,3,

"1,200,000", per annum,"  Seaside Estate, Ajah, Lagos",3,3,

"650,000", per annum,"  Seaside Estate, Ajah, Lagos",2,2,

"1,000,000", per annum,"  Yaba, Lagos",3,3,2

"1,500,000", per annum,"  Agbara, Ogun",5,5,5

"1,300,000", per annum,"  Yaba, Lagos",3,3,4

"19,000,000", per annum,"  Banana Island, Ikoyi, Lagos",4,4,2

"16,000,000", per annum,"  Off Ligali Ayorinde Street, Victoria Island Extension, Victoria Island (VI), Lagos",12,10,10

"900,000", per annum,"  Yaba, Lagos",3,3,6

"2,000,000", per annum,"  Orchid Area, By 2nd Tollgate, Ikota Villa Estate, Lekki, Lagos",3,4,

"250,000", per annum,"  Shomolu, Lagos",1,1,1

"800,000", per annum,"  Yaba, Lagos",3,,

"500,000", per annum,"  Ile-epo, Oke-Odo, Lagos",3,3,2

"2,500,000", per annum,"  Off Awolowo Road, Ikoyi, Lagos",3,4,2

"900,000", per annum,"  Zina Estate, Beside Blenco, Ado, Ajah, Lagos",2,2,10

"300,000", per annum,"  Shomolu, Lagos",1,1,1

"300,000", per annum,"  Opposite Chevron, Lekki Expressway, Lekki, Lagos",1,1,1

"5,500,000", per annum,"  Parkview, Ikoyi, Lagos",,,

"7,000,000", per annum,"  Parkview, Ikoyi, Lagos",4,,

"4,000,000", per annum,"  Oniru, Victoria Island (VI), Lagos",4,4,

"2,500,000", per annum,"  By Naval Quarters, Kado, Abuja",3,4,

"750,000", per annum,"  Gwarinpa Estate, Gwarinpa, Abuja",1,1,2

"2,000,000", per annum,"  Adeniran Ogunsanya, Surulere, Lagos",2,3,

"25,000,000", per annum,"  Sapphire Garden Estate, B4 Awoyaya, By Shoprite, Sangotedo, Ajah, Lagos",4,5,

"30,000,000", per annum,"  Off Kwame Nkuruma, Asokoro District, Abuja",4,5,20

"2,800,000", per annum,"  Oregun Road, Oregun, Ikeja, Lagos",2,,

"3,500,000", per annum,"  Chevron Estate, Lekki, Lagos",4,4,3

"4,500,000", per annum,"  Oniru, Victoria Island (VI), Lagos",3,3,

"1,500,000", per annum,"  Ikota Villa Estate, Lekki, Lagos",3,3,

"12,000,000", per annum,"  Off Adetokunbo Ademola Crescent, Wuse 2, Abuja",6,7,4

"3,000,000", per annum,"  Okoawo Street, Victoria Island Extension, Victoria Island (VI), Lagos",3,4,10

"3,000,000", per annum,"  Victoria Island Extension, Victoria Island (VI), Lagos",4,3,

"950,000", per annum,"  University View Estate, Lbs, Before Sangotedo, Ajah, Lagos",3,3,

"4,000,000", per annum,"  Chevron Estate, Lekki, Lagos",5,5,4

"2,000,000", per annum,"  Lekki Right Hand Side, Victoria Island (VI), Lagos",2,2,3

"5,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",4,4,

"1,300,000", per annum,"  Infinity Estate, Ajah/ado Road, Ado, Ajah, Lagos",3,3,10

"350,000", per annum,"  General Gas, Akobo, Ibadan, Oyo",3,3,

"4,000,000", per annum,"  Oniru Estate, Oniru, Victoria Island (VI), Lagos",3,3,3

"2,800,000", per annum,"  Orchid Road, Behind 2nd Lekki Toll Gate, Chevron, Lekki, Lagos",4,4,4

"14,000,000", per annum,"  Off Lungi Express Way, Mpape, Abuja","3,000","1,019",

"1,700,000", per annum,"  Around, Blenco Supermarket, Sangotedo, Ajah, Lagos",4,4,7

"1,300,000", per annum,"  Obanikoro Estate, Obanikoro, Shomolu, Lagos",3,3,2

"2,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",2,2,

"3,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,

"3,500,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,

"4,000,000", per annum,"  Lekki Phase 1, Lekki, Lagos",4,4,

"14,000,000", per annum,"  Banana Island, Ikoyi, Lagos",4,4,2

"40,000", per annum,"  Off Ibb Boulevard Way, Maitama District, Abuja",2,3,20

"1,100,000", per annum,"  Off Ado Road, Ado, Ajah, Lagos",2,2,2

"500,000", per annum,"  Off Cmd Road, Ikosi, Ketu, Lagos",1,1,

"500,000", per annum,"  Off Cmd Road Ikosi, Kosofe, Lagos",1,1,

"1,300,000", per annum,"  Ado, Ajah, Lagos",3,3,3

"15,000,000", per annum,"  Off Michael Okpara Way, Zone 5, Wuse, Abuja",7,7,780

"5,000,000", per annum,"  Off River Niger Street, Maitama District, Abuja",3,4,

"9,000,000", per annum,"  Off Ibb Boulevard, Maitama District, Abuja",5,6,

"25,000,000", per annum,"  Off River Venue Street, Maitama District, Abuja",12,14,

"6,000,000", per annum,"  By Jakande Shoprite Road, Osapa, Lekki, Lagos",5,5,3

"1,500,000", per annum,"  Before Sangotedo Shop Rite, Peninsula Garden Estate, Ajah, Lagos",3,3,4

"18,000,000", per annum,"  Off Ibb Boulevard, Maitama District, Abuja",4,5,5

,,"  Off Aminu Kano Crescent, Wuse 2, Abuja",20,20,"17,000"

"45,000", per annum,"  Off Ibb Boulevard, Maitama District, Abuja",2,3,

"35,000", per square meter / per annum,"  Central Business District, Abuja",5,5,"10,000"

"1,700,000", per annum,"  Agungi, Lekki, Lagos",3,3,

"270,000", per annum,"  Herbert Macaulay, Yaba, Lagos",,,

"3,000,000", per annum,"  Devine Home, Thomas Estate, Ajah, Lagos",4,5,4

"500,000", per annum,"  Agungi, Lekki, Lagos",1,1,1

"6,000", per hour,"  7, Razak Balogun Street, Off Adebola Street, Off Adeniran Ogunsanya Road, Adeniran Ogunsanya, Surulere, Lagos",,,

"900,000", per annum,"  Chief Afolabi Ajumole Estate, Opic, Isheri North, Lagos",3,3,

"500,000", per annum,"  Ikate Elegushi, Lekki, Lagos",1,1,

"900,000", per annum,"  Greenfield Estate, Opic, Isheri North, Lagos",3,3,

"3,000,000", per annum,"  Cluster B 1004 Estate, Victoria Island (VI), Lagos",3,3,3

"800,000", per annum,"  Lekki Phase 1, Lekki, Lagos",1,1,

"2,000,000", per annum,"  Old Lagos - Abeokuta Expressway, Abeokuta North, Ogun",700,,

"2,500,000", per annum,"  Ikate, Ikate Elegushi, Lekki, Lagos",4,4,

"1,200,000", per annum,"  Omole Phase 2, Ikeja, Lagos",3,3,

"1,300,000", per annum,"  Omole Phase 2, Ikeja, Lagos",3,3,

"1,000,000", per annum,"  Phase 1, GRA, Magodo, Lagos",3,3,

"400,000", per annum,"  Berger, Arepo, Ogun",3,3,

"1,200,000", per annum,"  Oakland Estate, Before Sangotedo Shop Rite, Ajah, Lagos",3,3,8

"3,500,000", per annum,"  Ikate Elegushi, Lekki, Lagos",4,4,

"550,000", per annum,"  Berger, Arepo, Ogun",3,3,

"1,300,000", per annum,"  Adekoya Estate, College Road, Ogba, Ikeja, Lagos",3,3,

"450,000", per annum,"  Berger, Arepo, Ogun",3,3,

"1,300,000", per annum,"  Omole Phase 2, Ikeja, Lagos",3,3,

"450,000", per annum,"  Berger, Arepo, Ogun",3,3,

"800,000", per annum,"  Opic, Isheri North, Ogun",3,3,

"400,000", per annum,"  Berger, Arepo, Ogun",3,3,

"500,000", per annum,"  Berger, Arepo, Ogun",3,3,

"500,000", per annum,"  Berger, Arepo, Ogun",3,3,

"500,000", per annum,"  Berger, Arepo, Ogun",3,3,

"900,000", per annum,"  GRA, Magodo, Lagos",2,2,

"750,000", per annum,"  Alapere, Ketu, Lagos",2,2,

"1,000,000", per annum,"  Igbo Efon, Lekki, Lagos",2,2,2

"300,000", per annum,"  Magboro, Ogun",2,2,

"300,000", per annum,"  Magboro, Ogun",2,2,

"2,500,000", per annum,"  Osapa, Lekki, Lagos",3,3,2

"1,200,000", per annum,"  GRA, Magodo, Lagos",2,2,

"400,000", per annum,"  Opic, Isheri North, Ogun",2,2,

"500,000", per annum,"  Ojodu, Lagos",2,2,

"300,000", per annum,"  Veora Estate, Berger, Arepo, Ogun",2,2,

"400,000", per annum,"  Berger, Arepo, Ogun",2,2,

"1,000,000", per annum,"  Omole Phase 2, Ikeja, Lagos",2,2,

"300,000", per annum,"  Markogi, Magboro, Ogun",2,2,

"900,000", per annum,"  Agungi, Lekki, Lagos",2,2,2

"900,000", per annum,"  Ogombo, Ajah, Lagos",3,3,3

"1,100,000", per annum,"  Yaba, Lagos",3,3,2

"1,500,000", per annum,"  Alagomeji, Yaba, Lagos",3,3,2

"9,000,000", per annum,"  Maitama District, Abuja",2,2,

"1,800,000", per annum,"  Jabi, Abuja",3,4,12

"7,000,000", per annum,"  Jabi, Abuja",5,5,4

"4,800,000", per annum,"  Lekki Phase 1, Lekki, Lagos",3,3,

"4,000,000", per annum,"  Gbagada Phase 2, Gbagada, Lagos",5,5,5

"1,200,000", per annum,"  Near Union Bank, Fagba, Agege, Lagos",5,5,

"6,000,000", per annum,"  Osborne Phase 2, Osborne, Ikoyi, Lagos",4,4,5

"2,000,000", per annum,"  Around  Ado Raod, By Lekki Palmcity Estate, Ajah, Lagos",4,4,10

"6,000,000", per annum,"  Oniru, Victoria Island (VI), Lagos",3,3,4

"2,500,000", per annum,"  Chisco, Ikate Elegushi, Lekki, Lagos",4,4,"2,000"

"2,500,000", per annum,"  Ikota Villa Estate, Lekki, Lagos",3,3,

,,"  Yaba, Lagos",,,

"4,500,000", per annum,"  Richmond Gate Estate, Lekki Phase 1, Lekki, Lagos",4,4,2

"2,500,000", per annum,"  Ikate Elegushi, Lekki, Lagos",3,3,2

"750,000", per annum,"  New Road Opposite Chevy View Estate, Lekki Expressway, Lekki, Lagos",1,1,

"2,800,000", per annum,"  Westend Estate, Ikota Villa Estate, Lekki, Lagos",4,5,3

"5,000,000", per annum,"  Kofo Abayomi, Victoria Island Extension, Victoria Island (VI), Lagos",3,3,2

"950,000", per annum,"  Gra Scheme 1, New Oko Oba, Oko-oba, Agege, Lagos",3,3,

"12,000,000", per annum,"  Nicon Town, Lekki, Lagos",6,6,5

"10,000,000", per annum,"  Nicon Town, Lekki, Lagos",5,5,4

"700,000", per annum,"  Oluyole Estate, Ibadan, Oyo",3,4,

"1,600,000", per annum,"  Back Of Romeo Garden Estate, Ilaso Bus Stop, Jakande, Nicon Town, Lekki, Lagos",3,3,

"2,500,000", per annum,"  Osapa, Lekki, Lagos",4,4,

"1,700,000", per annum,"  Lekki Gardens Estate, Ajah, Lagos",4,4,
