price,unit,location,bedrooms,baths,state 
"100,000",per Year, ado odo ota ogun,1 bed, bath,
"500,000",per Year, nasarawa kano,3 bed, bath,
"200,000",per Year, enugu north enugu,2 bed, bath,
"80,000",per Year, etsako central edo,1 bed, bath,
"120,000",per Year, umuahia south abia,2 bed, bath,
"800,000",per Year, omuma rivers,2 bed, bath,
"120,000",per Year, umu neochi abia,2 bed, bath,
"80,000",per Year, ukwa east abia,1 bed, bath,
"120,000",per Year, isuikwato abia,2 bed, bath,
"300,000",per Year, arepo ogun,3 bed, bath,
"300,000",per Year, odogbolu ogun,3 bed, bath,
"500,000",per Year, remo north ogun,3 bed, bath,
"180,000",per Year, ijebu ogun,1 bed, bath,
"300,000",per Year, odogbolu ogun,3 bed, bath,
"300,000",per Year, odogbolu ogun,3 bed, bath,
"300,000",per Year, ifo ogun,3 bed, bath,
"65,000",per Year, bokkos plateau,0 bed, bath,
"300,000",per Year, mbaitoli imo,2 bed, bath,
"200,000",per Year, dambatta kano,3 bed, bath,
"300,000",per Year, aboh mbaise imo,2 bed, bath,
"420,000",per Year, odubra cross river,2 bed, bath,
"300,000",per Year, akpabuyo cross river,2 bed, bath,
"80,000",per Year, okigwe imo,0 bed, bath,
"60,000",per Year, irewole osun,0 bed, bath,
"65,000",per Year, ugwunagbo abia,0 bed, bath,
"80,000",per Year, bunkure kano,0 bed, bath,
"80,000",per Year, enugu enugu,0 bed, bath,
"65,000",per Year, mikang plateau,0 bed, bath,
"65,000",per Year, ngwa abia,0 bed, bath,
"100,000",per Year, pankshin plateau,3 bed, bath,
"650,000",per Year, ngwa abia,4 bed, bath,
"800,000",per Year, igboeze north enugu,2 bed, bath,
"100,000",per Year, qua'an pan plateau,3 bed, bath,
"80,000",per Year, oji river enugu,0 bed, bath,
"80,000",per Year, gabasawa kano,0 bed, bath,
"65,000",per Year, kanke plateau,0 bed, bath,
"65,000",per Year, wase plateau,0 bed, bath,
"300,000",per Year, orsu imo,2 bed, bath,
"800,000",per Year, enugu enugu,2 bed, bath,
"300,000",per Year, calabar south cross river,2 bed, bath,
"100,000",per Year, jos north plateau,3 bed, bath,
"100,000",per Year, langtang north plateau,3 bed, bath,
"3,700,000",per Year, cluster d 1004 victoria island lagos,3 bed,3 bath,
"250,000",per Year, egbeda egbeda alimosho lagos,1 bed,1 bath,
"2,000,000",per Year, gwarinpa gwarinpa abuja,3 bed,4 bath,
"900,000",per Year, onasanya street ifako ifako gbagada gbagada lagos,3 bed,2 bath,
"1,300,000",per Year, abeni close asha estate soluyi gbagada lagos,5 bed,7 bath,
"1,200,000",per Year, gbagada phase 1 gbagada lagos,2 bed,3 bath,
"2,500,000",per Year, off opebi road opebi ikeja lagos,3 bed,3 bath,
"1,500,000",per Year, - atunrase medina gbagada lagos,3 bed,4 bath,
"3,000,000",per Year, jalupon crescent adeniran ogunsanya surulere lagos,4 bed,4 bath,
"1,500,000",per Year, off olufemi street ogunlana surulere lagos,3 bed,3 bath,
"3,500,000",per Year, mutual alpha court estate alaka iponri surulere lagos,4 bed,4 bath,
"2,500,000",per Year, off ajao road ogunlana surulere lagos,3 bed,3 bath,
"1,300,000",per Year, johnson street bode thomas surulere lagos,3 bed,2 bath,
"1,800,000",per Year, ayo idowu close off ajao road ogunlana surulere lagos,3 bed,3 bath,
"15,000,000",per Year, off tiamiyu savage ahmadu bello way victoria island lagos,5 bed,5 bath,
"600,000",per Year, anthony bus stop ikorodu road shomolu lagos,0 bed,0 bath,
"700,000",per Year, oluyole estate ring rd ibadan oyo,4 bed,4 bath,
"200,000",per Year, off lake street alapere kosofe ikosi lagos,1 bed,1 bath,
"1,000,000",per Year, prayer estate amuwo odofin lagos,3 bed,3 bath,
"1,500,000",per Year, ---- obanikoro shomolu lagos,3 bed,0 bath,
"350,000",per Year, . ajah lagos,1 bed,1 bath,
"1,500,000",per Year, lekki scheme 2; close to fire service ogombo ajah lagos,4 bed,5 bath,
"3,000,000",per Year, off peter odili rd ph. trans amadi port harcourt rivers,4 bed,5 bath,
"1,300,000",per Year, - gbagada lagos,3 bed,2 bath,
"800,000",per Year, old karu road apo abuja,3 bed,3 bath,
"800,000",per Year, folagoro abule ijesha yaba lagos,2 bed,2 bath,
"800,000",per Year, ibukunolu akoka yaba lagos,3 bed,2 bath,
"4,000,000",per Year, - chevron lekki lagos,4 bed,4 bath,
"600,000",per Year, ibukunolu akoka yaba lagos,3 bed,2 bath,
"900,000",per Year, modupe fola agoro yaba lagos,3 bed,2 bath,
"900,000",per Year, ogungbamila akoka yaba lagos,3 bed,2 bath,
"700,000",per Year, - fola agoro yaba lagos,2 bed,2 bath,
"900,000",per Year, adenuga akoka yaba lagos,3 bed,2 bath,
"3,000,000",per Year, after stella marris school life camp abuja,4 bed,4 bath,
"750,000",per Year, pako axis akoka yaba lagos,3 bed,3 bath,
"900,000",per Year, - fola agoro yaba lagos,2 bed,2 bath,
"400,000",per Year, - abule oja yaba lagos,1 bed,1 bath,
"1,100,000",per Year, morocco axis jibowu yaba lagos,3 bed,3 bath,
"350,000",per Year, bajulaiye road axis onipanu shomolu lagos,1 bed,1 bath,
"500,000",per Year, bajulaiye axis onipanu shomolu lagos,1 bed,1 bath,
"12,000,000",per Year, off gerard road ikoyi lagos,3 bed,3 bath,
"400,000",per Year, red gate off akala express ibadan oyo,3 bed,4 bath,
"500,000",per Year, kuola area akala express ibadan oyo,3 bed,4 bath,
"1,500,000",per Year, oke agala estate beside uch yemetu ibadan oyo,4 bed,5 bath,
"1,500,000",per Year, kobiowu crescent iyanganku ibadan oyo,3 bed,4 bath,
"3,500,000",per Year, kusenla road ikate lekki lagos,4 bed,4 bath,
"800,000",per Year, obayan akoka yaba lagos,3 bed,2 bath,
"800,000",per Year, folagoro abule ijesha yaba lagos,2 bed,2 bath,
"100,000",per Year, agbede ikorodu agric ikorodu lagos,1 bed,1 bath,
"120,000",per Year, agbede agric ikorodu lagos,1 bed,1 bath,
"300,000",per Year, unity estate yakoyo alagbole ojodu lagos,2 bed,1 bath,
"5,000,000",per Year, gbagada private estimate millenuim ups gbagada lagos,3 bed,3 bath,
"500,000",per Year, okeira nla ado ajah lagos,1 bed,1 bath,
"900,000",per Year, ogudu orioke ogudu orike ogudu lagos,3 bed,3 bath,
"8,000,000",per Year, ladoke akintola ikeja g.r.a ikeja lagos,5 bed,5 bath,
"300,000",per Year, behind ibd international hotel idi aba abeokuta ogun,2 bed,2 bath,
"1,100,000",per Year, lagoon estate ogudu orike ogudu lagos,3 bed,3 bath,
"800,000",per Year, - ogudu orike ogudu lagos,3 bed,3 bath,
"270,000",per Year, - ogudu orike ogudu lagos,1 bed,1 bath,
"200,000",per Year," road 16, ikota villa estate ikota lekki lagos",3 bed,2 bath,
"500,000",per Year, pedro road shomolu lagos,2 bed,2 bath,
"800,000",per Year, olorunoshebi st ketu kosofe ikosi lagos,3 bed,3 bath,
"750,000",per Year," shangisha, magodo phase 2. ketu lagos",2 bed,2 bath,
"300,000",per Year, malami area oluyole estate ibadan oyo,2 bed,2 bath,
"700,000",per Year, agboyi road alapere kosofe ikosi lagos,3 bed,2 bath,
"3,500,000",per Year, . chevron lekki lagos,4 bed,4 bath,
"7,500,000",per Year, kayode abraham street victoria island extension victoria island lagos,3 bed,3 bath,
"4,000,000",per Year, 2 bamishelle allen avenue ikeja lagos,6 bed,5 bath,
"400,000",per Year, - ajah lagos,1 bed,1 bath,
"6,500,000",per Year, - parkview estate ikoyi lagos,4 bed,4 bath,
"1,700,000",per Year, off admiralty way lekki phase 1 lekki lagos,2 bed,2 bath,
"1,700,000",per Year, - medina gbagada lagos,5 bed,3 bath,
"200,000",per Year, salami somade basorun ibadan oyo,3 bed,2 bath,
"3,500,000",per Year, - ikeja gra ikeja lagos,4 bed,4 bath,
"200,000",per Year, abiola estate ayobo ipaja lagos,1 bed,1 bath,
"1,100,000",per Year, ajiran road agungi lekki lagos,3 bed,2 bath,
"850,000",per Year, - medina gbagada lagos,2 bed,2 bath,
"1,000,000",per Year, akora estate adeniyi jones ikeja lagos,3 bed,2 bath,
"1,500,000",per Year, aderibegbe street. lsdpc maryland estate maryland lagos,3 bed,2 bath,
"900,000",per Year, salvation estate scheeme 2 baale street owode bustop ajah lagos,3 bed,3 bath,
"600,000",per Year, off olatunji street ojota ojota lagos,2 bed,2 bath,
"4,500,000",per Year, - victoria island extension victoria island lagos,3 bed,3 bath,
"3,000,000",per Year, oniru victoria island extension victoria island lagos,3 bed,3 bath,
"2,500,000",per Year, - victoria island extension victoria island lagos,3 bed,3 bath,
"60,000",per Year, - bourdillon ikoyi lagos,3 bed,3 bath,
"70,000",per Year, - bourdillon ikoyi lagos,4 bed,4 bath,
"7,500,000",per Year, - bourdillon ikoyi lagos,2 bed,2 bath,
"11,000,000",per Year, - bourdillon ikoyi lagos,3 bed,3 bath,
"10,000,000",per Year, thomas avenue ikoyi s.w ikoyi lagos,4 bed,4 bath,
"1,500,000",per Year, - ikota lekki lagos,3 bed,3 bath,
"5,000,000",per Year, - phase 1 gbagada lagos,7 bed,0 bath,
"3,000,000",per Year, elegba festiva victoria island extension victoria island lagos,3 bed,3 bath,
"4,000,000",per Year, beside silverbird ahmadu bello way victoria island lagos,4 bed,4 bath,
"4,000,000",per Year, oniru lekki phase 1 lekki lagos,3 bed,3 bath,
"3,500,000",per Year, oniru lekki phase 1 lekki lagos,2 bed,2 bath,
"3,500,000",per Year, off fola oshibo lekki phase 1 lekki lagos,3 bed,3 bath,
"9,000,000",per Year, park view parkview estate ikoyi lagos,4 bed,4 bath,
"50,000",per Year, - ahmadu bello way victoria island lagos,3 bed,1 bath,
"18,000,000",per Year, ligali ligali ayorinde victoria island lagos,3 bed,3 bath,
"5,000,000",per Year, - victoria island extension victoria island lagos,3 bed,3 bath,
"4,000,000",per Year, palace road victoria island extension victoria island lagos,4 bed,4 bath,
"20,000,000",per Year, - ligali ayorinde victoria island lagos,6 bed,6 bath,
"5,200,000",per Year, ---- lekki phase 1 lekki lagos,5 bed,5 bath,
"1,500,000",per Year," off maryland crescent, shonibare estate maryland lagos",3 bed,3 bath,
"8,000,000",per Year, --- ligali ayorinde victoria island lagos,4 bed,4 bath,
"2,800,000",per Year, ---- opebi ikeja lagos,4 bed,4 bath,
"700,000",per Year," off kudirat abiola way, alausa ikeja lagos",2 bed,2 bath,
"1,850,000",per Year, ----- allen avenue ikeja lagos,3 bed,3 bath,
"2,800,000",per Year, ----- lekki phase 1 lekki lagos,3 bed,3 bath,
"2,200,000",per Year," off kaffi street, alausa ikeja lagos",5 bed,4 bath,
"700,000",per Year, ---- opebi ikeja lagos,2 bed,2 bath,
"5,000,000",per Year," off emma abimbola, lekki phase 1 lekki lagos",4 bed,4 bath,
"26,600,000",per Year, ---- ligali ayorinde victoria island lagos,0 bed,0 bath,
"80,000",per Year, ---- ademola adetokunbo victoria island lagos,0 bed,0 bath,
"6,000,000",per Year, ----- ademola adetokunbo victoria island lagos,0 bed,0 bath,
"2,500,000",per Year," off ajose street, mende maryland lagos",0 bed,0 bath,
"438,000",per Year, ------ ademola adetokunbo victoria island lagos,0 bed,0 bath,
"1,700,000",per Year, --- toyin street ikeja lagos,0 bed,0 bath,
"2,000,000",per Year," off agungi-ajiran road, agungi lekki lagos",3 bed,3 bath,
"4,000,000",per Year, ----- toyin street ikeja lagos,5 bed,5 bath,
"850,000",per Year," off toyin street, toyin street ikeja lagos",3 bed,3 bath,
"1,300,000",per Year, ----- obafemi awolowo way ikeja lagos,3 bed,2 bath,
"2,700,000",per Year, ------ ogudu gra ogudu lagos,0 bed,0 bath,
"1,000,000",per Year, ---- toyin street ikeja lagos,0 bed,0 bath,
"1,500,000",per Year," off toyin street, toyin street ikeja lagos",2 bed,2 bath,
"650,000",per Year," off toyin street, toyin street ikeja lagos",0 bed,0 bath,
"40,000",per Year, ---- awolowo way ikeja lagos,0 bed,0 bath,
"2,000,000",per Year, ---- awolowo way ikeja lagos,4 bed,4 bath,
"1,000,000",per Year, ---- igbo efon lekki lagos,1 bed,1 bath,
"2,000,000",per Year," off toyin street, toyin street ikeja lagos",0 bed,0 bath,
"3,000,000",per Year, oniru estate victoria island extension victoria island lagos,2 bed,2 bath,
"1,100,000",per Year, ---- igbo efon lekki lagos,1 bed,1 bath,
"1,100,000",per Year, ----- toyin street ikeja lagos,0 bed,0 bath,
"650,000",per Year, ---- igbo efon lekki lagos,1 bed,1 bath,
"1,500,000",per Year, ------- oregun ikeja lagos,3 bed,3 bath,
"700,000",per Year, olokonla olokonla ajah lagos,2 bed,3 bath,
"1,000,000",per Year," off ezekiel street, toyin street ikeja lagos",3 bed,3 bath,
"900,000",per Year, ----- ogudu road ojota lagos,0 bed,0 bath,
"60,000",per Year, ------ ligali ayorinde victoria island lagos,0 bed,0 bath,
"5,000,000",per Year, --- parkview estate ikoyi lagos,3 bed,3 bath,
"40,000",per Year, ---- awolowo way ikeja lagos,0 bed,0 bath,
"1,050,000",per Year, ---- ogudu road ojota lagos,0 bed,0 bath,
"800,000",per Year, ----- ogudu road ojota lagos,0 bed,0 bath,
"1,300,000",per Year, ---- opebi ikeja lagos,3 bed,3 bath,
"1,200,000",per Year, --- toyin street ikeja lagos,0 bed,0 bath,
"450,000",per Year, --- ogudu road ojota lagos,0 bed,0 bath,
"1,500,000",per Year, ---- toyin street ikeja lagos,3 bed,3 bath,
"5,000,000",per Year, ---- toyin street ikeja lagos,0 bed,0 bath,
"1,500,000",per Year, off allen avenue awolowo way ikeja lagos,4 bed,4 bath,
"2,800,000",per Year, off providence street lekki phase 1 lekki lagos,3 bed,3 bath,
"40,000",per Year, ---- awolowo way ikeja lagos,0 bed,0 bath,
"300,000",per Year, --- ogudu road ojota lagos,0 bed,0 bath,
"2,000,000",per Year, ----- awolowo way ikeja lagos,6 bed,6 bath,
"2,000,000",per Year," off ajao road, awolowo way ikeja lagos",4 bed,4 bath,
"500,000",per Year, opposite airforce barrack shasha alimosho lagos,2 bed,2 bath,
"600,000",per Year, fola agoro fola agoro yaba lagos,2 bed,2 bath,
"1,000,000",per Year, toyin street ikeja lagos,0 bed,0 bath,
"5,000,000",per Year, ----- ligali ayorinde victoria island lagos,3 bed,3 bath,
"2,500,000",per Year, allen avenue ikeja lagos,4 bed,4 bath,
"1,500,000",per Year, toyin street ikeja lagos,5 bed,3 bath,
"2,800,000",per Year, off providence street lekki phase 1 lekki lagos,3 bed,3 bath,
"1,800,000",per Year, ---- allen avenue ikeja lagos,3 bed,3 bath,
"375,000",per Year, ----- adeola odeku victoria island lagos,0 bed,0 bath,
"14,000,000",per Year, ----- kofo abayomi victoria island lagos,3 bed,3 bath,
"1,000,000",per Year, ojota ojota lagos,2 bed,0 bath,
"50,000",per Year, vi victoria island lagos,0 bed,0 bath,
"2,000,000",per Year, greenfield estate ago palace okota lagos,6 bed,5 bath,
"350,000",per Year, baruwa baruwa ipaja lagos,2 bed,2 bath,
"300,000",per Year, ikorodu ikorodu lagos,3 bed,3 bath,
"45,000",per Year, lekki lekki phase 1 lekki lagos,3 bed,3 bath,
"250,000",per Year, orisunbare orisunbare alimosho lagos,2 bed,2 bath,
"8,000,000",per Year, ligali area ligali ayorinde victoria island lagos,5 bed,5 bath,
"8,500,000",per Year, off kingsway road falomo ikoyi lagos,3 bed,3 bath,
"21,000,000",per Year, lekki lekki phase 1 lekki lagos,4 bed,4 bath,
"400,000",per Year, afolabi bus stop igando ikotun igando lagos,4 bed,2 bath,
"300,000",per Year, afolabi bus stop igando ikotun igando lagos,2 bed,2 bath,
"2,500,000",per Year, gwarinpa gwarinpa abuja,4 bed,4 bath,
"200,000",per Year, akesan bus stop igando ikotun igando lagos,2 bed,2 bath,
"180,000",per Year, akesan igando ikotun igando lagos,1 bed,1 bath,
"6,000,000",per Year, pinnock beach estate osapa london lekki lagos,5 bed,5 bath,
"270,000",per Year, ile tuntun; jericho extension jericho ibadan oyo,3 bed,3 bath,
"280,000",per Year, akesan igando ikotun igando lagos,3 bed,2 bath,
"300,000",per Year, akesan igando ikotun igando lagos,2 bed,2 bath,
"200,000",per Year, akesan bus stop igando ikotun igando lagos,2 bed,2 bath,
"3,500,000",per Year, lekki lekki lagos,3 bed,3 bath,
"300,000",per Year, akesan bus stop igando ikotun igando lagos,3 bed,2 bath,
"400,000",per Year, akesan igando ikotun igando lagos,3 bed,2 bath,
"350,000",per Year, afolabi bus stop igando ikotun igando lagos,2 bed,2 bath,
"500,000",per Year, magodo. isheri ketu lagos,0 bed,0 bath,
"850,000",per Year, ajah ajah lagos,3 bed,3 bath,
"750,000",per Year, cbn extension . fha lugbe... lugbe abuja,3 bed,4 bath,
"600,000",per Year, afolabi brown akoka yaba lagos,1 bed,1 bath,
"300,000",per Year, igando igando ikotun igando lagos,2 bed,3 bath,
"2,000,000",per Year, 31b apromire avenue adeniyi jones ikeja lagos,0 bed,0 bath,
"1,500,000",per Year, kunsela ikate lekki lagos,0 bed,0 bath,
"1,400,000",per Year, idado off lekki-epe express road idado lekki lagos,3 bed,4 bath,
"450,000",per Year, mayfair gardens awoyaya ajah lagos,3 bed,3 bath,
"4,500,000",per Year, dolphin estate dolphin estate ikoyi lagos,4 bed,4 bath,
"500,000",per Year, awoyaya ibeju lekki lagos,2 bed,3 bath,
"2,000,000",per Year, gra ogudu gra ogudu lagos,3 bed,3 bath,
"180,000",per Year, otunba bello agric ikorodu lagos,1 bed,1 bath,
"350,000",per Year, - jibowu yaba lagos,1 bed,1 bath,
"2,500,000",per Year," ikate,lekki ikate lekki lagos",2 bed,2 bath,
"600,000",per Year, olatunji idowu street ago palace okota lagos,3 bed,3 bath,
"500,000",per Year, new bodija bodija ibadan oyo,2 bed,2 bath,
"850,000",per Year, anthony village maryland lagos,3 bed,2 bath,
"7,000,000",per Year, phase 2 osborne foreshore estate ikoyi lagos,4 bed,4 bath,
"750,000",per Year, anthony village maryland lagos,3 bed,2 bath,
"300,000",per Year, eng. olaitan igando ikotun igando lagos,2 bed,2 bath,
"31,250",per Year, ---- opebi ikeja lagos,0 bed,0 bath,
"800,000",per Year, ajao estate isolo lagos,3 bed,4 bath,
"1,000,000",per Year, - obafemi awolowo way ikeja lagos,3 bed,2 bath,
"31,250",per Year, ---- opebi ikeja lagos,0 bed,0 bath,
"4,000,000",per Year, ihuntayi oniru victoria island lagos,3 bed,4 bath,
"250,000",per Year, orisunbare orisunbare alimosho lagos,2 bed,2 bath,
"1,400,000",per Year, asa estate soluyi gbagada lagos,3 bed,3 bath,
"200,000",per Year, choba road choba port harcourt rivers,1 bed,2 bath,
"1,200,000",per Year, pako ogudu gra ogudu lagos,2 bed,2 bath,
"5,000,000",per Year, ---- opebi ikeja lagos,4 bed,4 bath,
"150,000",per Year, ---- adeola odeku victoria island lagos,0 bed,0 bath,
"15,000",per Year, --- mobolaji bank anthony way ikeja lagos,0 bed,0 bath,
"4,000,000",per Year," computer village road, toyin street ikeja lagos",0 bed,0 bath,
"15,000",per Year, ---- mobolaji bank anthony way ikeja lagos,0 bed,0 bath,
"3,300,000",per Year, ---- allen avenue ikeja lagos,0 bed,0 bath,
"1,500,000",per Year," computer village road, unity road ikeja lagos",0 bed,0 bath,
"2,500,000",per Year, ---- oregun ikeja lagos,5 bed,5 bath,
"700,000",per Year," computer village road, unity road ikeja lagos",0 bed,0 bath,
